"","Assemblage","Order.q","SC","m","Method","qTD","s.e.","qTD.LCL","qTD.UCL"
"4184","402644",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4185","402645",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4186","402650",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4187","402651",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4188","402652",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4189","402656",0,0.95,10.9999347603829,"Rarefaction",1,0,1,1
"4190","402657",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4191","402658",0,0.95,35.9999180335334,"Rarefaction",1,0,1,1
"4192","402660",0,0.95,10.9999347603829,"Rarefaction",1,0,1,1
"4193","402664",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4194","403460",0,0.95,3.79999018802601,"Rarefaction",1.9499975470065,0.40336395900088,1.15941871470329,2.74057637930972
"4195","403461",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4196","403462",0,0.95,19.9999263197062,"Rarefaction",1,0,1,1
"4197","403468",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4198","403470",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4199","403550",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4200","403551",0,0.95,17.9999336877355,"Rarefaction",1,0,1,1
"4201","403554",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4202","403558",0,0.95,3.72683302786084,"Extrapolation",2.425,0.71453281440193,1.02454141800017,3.82545858199982
"4203","403559",0,0.95,4.7369655941662,"Extrapolation",2.23333333333333,1.17454970384515,0,4.53540845092201
"4204","403563",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4205","403587",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4206","403590",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4207","403593",0,0.95,3.49997969166893,"Rarefaction",1.94999796916689,0.294541838411282,1.37270657394056,2.52728936439322
"4208","403599",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4209","403600",0,0.95,4.75108371185932,"Rarefaction",1.8975152902461,0.0273857951252343,1.84384011811265,1.95119046237955
"4210","403605",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4211","403607",0,0.95,4.5014850701274,"Rarefaction",1.89708731563377,0.0298735973202565,1.83853614079741,1.95563849047012
"4212","403608",0,0.95,3.87001903477645,"Rarefaction",1.93690702794958,0.131137091903004,1.67988305078237,2.19393100511678
"4213","403609",0,0.95,13.4040808299122,"Extrapolation",3.65,0.991795567344183,1.70611640797893,5.59388359202107
"4214","403730",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4215","403737",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4216","403743",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4217","403744",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4218","403762",0,0.95,5.99994714508975,"Rarefaction",1,0,1,1
"4219","403787",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4220","403795",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4221","403803",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4222","403805",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4223","403808",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4224","403819",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4225","403820",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4226","403821",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4227","403822",0,0.95,5.99994714508975,"Rarefaction",1,0,1,1
"4228","403823",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4229","403831",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4230","403832",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4231","403837",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4232","403850",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4233","403852",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4234","403855",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4235","403863",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4236","403866",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4237","403867",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4238","403868",0,0.95,15.9999455547455,"Rarefaction",1,0,1,1
"4239","403869",0,0.95,3.79999018802601,"Rarefaction",1.9499975470065,0.456400479439858,1.05546904477757,2.84452604923544
"4240","404665",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4241","404667",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4242","404668",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4243","404676",0,0.95,7.04144603313073,"Rarefaction",1.78033812899067,0.0943357625029033,1.59544343203086,1.96523282595049
"4244","404682",0,0.95,4.99992197131667,"Rarefaction",1,0,1,1
"4245","404683",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4246","404690",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4247","404764",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4248","404765",0,0.95,18.2070839019203,"Extrapolation",3.59166666666667,0.680696369511799,2.25752629801637,4.92580703531696
"4249","404766",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4250","404772",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4251","404773",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4252","404784",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4253","404786",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4254","404807",0,0.95,3.49997969166893,"Rarefaction",1.94999796916689,0.292608650454416,1.37649555271137,2.52350038562242
"4255","404817",0,0.95,13.9999574466654,"Rarefaction",1,0,1,1
"4256","404818",0,0.95,20.9999226356915,"Rarefaction",1,0,1,1
"4257","404819",0,0.95,4.99992197131667,"Rarefaction",1,0,1,1
"4258","404820",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4259","404821",0,0.95,7.99992284099457,"Rarefaction",1,0,1,1
"4260","404822",0,0.95,8.99995402033222,"Rarefaction",1,0,1,1
"4261","404902",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4262","404919",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4263","404957",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4264","404958",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4265","404975",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4266","404976",0,0.95,8.10000312329491,"Rarefaction",1.50238110937197,0.236222577091715,1.03939336593697,1.96536885280697
"4267","404977",0,0.95,5.99994714508975,"Rarefaction",1,0,1,1
"4268","404978",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4269","404999",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4270","405005",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4271","405011",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4272","405012",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4273","405015",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4274","405017",0,0.95,22.9999563004917,"Rarefaction",1,0,1,1
"4275","405018",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4276","405019",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4277","405020",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4278","405033",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4279","405034",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4280","405035",0,0.95,10.9999347603829,"Rarefaction",1,0,1,1
"4281","405036",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4282","405046",0,0.95,4.99992197131667,"Rarefaction",1,0,1,1
"4283","405056",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4284","405061",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4285","405072",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4286","405073",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4287","405074",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4288","405076",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4289","405077",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4290","405078",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4291","405081",0,0.95,7.99992284099457,"Rarefaction",1,0,1,1
"4292","405082",0,0.95,6.99993248587025,"Rarefaction",1,0,1,1
"4293","405085",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4294","405872",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4295","405873",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4296","405876",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4297","405891",0,0.95,5.99994714508975,"Rarefaction",1,0,1,1
"4298","405896",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4299","405899",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4300","405976",0,0.95,3.72683302786084,"Extrapolation",2.425,0.671477201886305,1.10892886786311,3.74107113213689
"4301","405977",0,0.95,3.72683302786084,"Extrapolation",2.425,0.698697950856171,1.05557718024997,3.79442281975003
"4302","405978",0,0.95,12.9999225088072,"Rarefaction",1,0,1,1
"4303","405979",0,0.95,4.95000632161359,"Rarefaction",1.94761964967748,0.259438352165322,1.43912982322503,2.45610947612993
"4304","405980",0,0.95,4.19139566423319,"Rarefaction",1.91663724862487,0.0165984957911971,1.88410479467658,1.94916970257315
"4305","405981",0,0.95,4.99992197131667,"Rarefaction",1,0,1,1
"4306","406029",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4307","406031",0,0.95,7.26172459282588,"Rarefaction",1.61619105739242,0.145256275745102,1.3314939884036,1.90088812638124
"4308","406032",0,0.95,6.96328374270628,"Rarefaction",1.53445882760642,0.140803550777335,1.25848893918748,1.81042871602535
"4309","406033",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4310","406034",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4311","406036",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4312","406172",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4313","406174",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4314","406177",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4315","406181",0,0.95,10.9999347603829,"Rarefaction",1,0,1,1
"4316","406212",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4317","406222",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4318","406223",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4319","406225",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4320","406229",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4321","406241",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4322","406246",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4323","406247",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4324","406248",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4325","406250",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4326","406251",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4327","406253",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4328","406256",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4329","406275",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4330","406276",0,0.95,4.99992197131667,"Rarefaction",1,0,1,1
"4331","406277",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4332","406279",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4333","406283",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4334","406284",0,0.95,7.99992284099457,"Rarefaction",1,0,1,1
"4335","406287",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4336","406289",0,0.95,16.9999396087856,"Rarefaction",1,0,1,1
"4337","406290",0,0.95,1.91501462255188,"Rarefaction",1.08433314493566,0.257057704438916,0.580509302286839,1.58815698758447
"4338","406291",0,0.95,6.99993248587025,"Rarefaction",1,0,1,1
"4339","406293",0,0.95,7.99992284099457,"Rarefaction",1,0,1,1
"4340","406294",0,0.95,5.99994714508975,"Rarefaction",1,0,1,1
"4341","406296",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4342","406297",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4343","406298",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4344","407091",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4345","407114",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4346","407193",0,0.95,4.99992197131667,"Rarefaction",1,0,1,1
"4347","407194",0,0.95,8.69103446517604,"Rarefaction",2.37399287979544,0.272604425277672,1.83969802422496,2.90828773536592
"4348","407235",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4349","407241",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4350","407243",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4351","407245",0,0.95,8.99995402033222,"Rarefaction",1,0,1,1
"4352","407246",0,0.95,8.09999913703093,"Rarefaction",1.87692303266825,0.370389448871396,1.15097305262668,2.60287301270983
"4353","407248",0,0.95,4.66948335611819,"Rarefaction",1.89235525186281,0.0270327250827597,1.83937208429663,1.94533841942899
"4354","407249",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4355","407320",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4356","407330",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4357","407356",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4358","407391",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4359","407392",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4360","407400",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4361","407404",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4362","407418",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4363","407419",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4364","407426",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4365","407436",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4366","407438",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4367","407439",0,0.95,4.99992197131667,"Rarefaction",1,0,1,1
"4368","407440",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4369","407444",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4370","407446",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4371","407454",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4372","407455",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4373","407458",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4374","407460",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4375","407461",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4376","407462",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4377","407465",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4378","407469",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4379","407486",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4380","407488",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4381","407489",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4382","407492",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4383","407493",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4384","407494",0,0.95,14.9999515007055,"Rarefaction",1,0,1,1
"4385","407498",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4386","407502",0,0.95,6.99993248587025,"Rarefaction",1,0,1,1
"4387","407503",0,0.95,4.99992197131667,"Rarefaction",1,0,1,1
"4388","407505",0,0.95,111.999944955108,"Rarefaction",1,0,1,1
"4389","407506",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4390","407507",0,0.95,4.99992197131667,"Rarefaction",1,0,1,1
"4391","407508",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4392","407509",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4393","407513",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4394","408318",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4395","408321",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4396","408325",0,0.95,17.9999336877355,"Rarefaction",1,0,1,1
"4397","408338",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4398","408408",0,0.95,3.49997969166893,"Rarefaction",1.94999796916689,0.293653426245983,1.37444782978798,2.52554810854581
"4399","408413",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4400","408457",0,0.95,4.94306741730096,"Rarefaction",1.88955723198252,0.0299625041068195,1.83083180304652,1.94828266091852
"4401","408460",0,0.95,13.9999574466654,"Rarefaction",1,0,1,1
"4402","408461",0,0.95,5.60000106590605,"Rarefaction",1.93571436185043,0.225666702626541,1.4934157521925,2.37801297150836
"4403","408462",0,0.95,7.90214736072931,"Rarefaction",2.89039537342932,0.0717438981754007,2.74977991689503,3.03101082996362
"4404","408463",0,0.95,13.2650777516614,"Rarefaction",3.73493829515931,0.308989067234298,3.12933085176347,4.34054573855516
"4405","408464",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4406","408465",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4407","408605",0,0.95,5.34759167163122,"Rarefaction",1.38197083368795,0.346518088172108,0.702807860878941,2.06113380649695
"4408","408606",0,0.95,5.17852458859469,"Rarefaction",1.88139813167823,0.0329847555151844,1.81674919882961,1.94604706452685
"4409","408607",0,0.95,16.9999396087856,"Rarefaction",1,0,1,1
"4410","408608",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4411","408611",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4412","408612",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4413","408629",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4414","408630",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4415","408650",0,0.95,11.9999284696682,"Rarefaction",1,0,1,1
"4416","408651",0,0.95,7.99992284099457,"Rarefaction",1,0,1,1
"4417","408652",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4418","408660",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4419","408664",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4420","408673",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4421","408674",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4422","408680",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4423","408683",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4424","408698",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4425","408699",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4426","408701",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4427","408702",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4428","408708",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4429","408711",0,0.95,10.9999347603829,"Rarefaction",1,0,1,1
"4430","408713",0,0.95,8.99995402033222,"Rarefaction",1,0,1,1
"4431","408715",0,0.95,12.9999225088072,"Rarefaction",1,0,1,1
"4432","408716",0,0.95,6.99993248587025,"Rarefaction",1,0,1,1
"4433","408717",0,0.95,16.9999396087856,"Rarefaction",1,0,1,1
"4434","408718",0,0.95,9.99994439035756,"Rarefaction",1,0,1,1
"4435","408722",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4436","408724",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4437","408726",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4438","408727",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4439","409516",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4440","409520",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4441","409528",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4442","409533",0,0.95,3.49997969166893,"Rarefaction",1.94999796916689,0.275264963263627,1.41048855496444,2.48950738336934
"4443","409538",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4444","409539",0,0.95,3.79999018802601,"Rarefaction",1.9499975470065,0.419493794037206,1.12780481895551,2.77219027505749
"4445","409623",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4446","409648",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4447","409668",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4448","409673",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4449","409674",0,0.95,6.40811737048899,"Rarefaction",1.58255612458991,0.371348103093106,0.854727216800152,2.31038503237966
"4450","409675",0,0.95,6.74998925210025,"Rarefaction",1.86153780012925,0.291774113001841,1.28967104702452,2.43340455323398
"4451","409676",0,0.95,11.093281108997,"Rarefaction",2.58685611117463,0.356504290211756,1.88812054202557,3.28559168032368
"4452","409677",0,0.95,7.99992284099457,"Rarefaction",1,0,1,1
"4453","409761",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4454","409801",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4455","409811",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4456","409816",0,0.95,8.99995402033222,"Rarefaction",1,0,1,1
"4457","409819",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4458","409820",0,0.95,8.99995402033222,"Rarefaction",1,0,1,1
"4459","409821",0,0.95,77.999932165124,"Rarefaction",1,0,1,1
"4460","409823",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4461","409837",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4462","409838",0,0.95,8.55001874056728,"Rarefaction",1.95000208228525,0.456165947902743,1.0559332534223,2.8440709111482
"4463","409839",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4464","409842",0,0.95,2.99992424816297,"Rarefaction",1,0,1,1
"4465","409846",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4466","409858",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4467","409863",0,0.95,6.99993248587025,"Rarefaction",1,0,1,1
"4468","409864",0,0.95,12.9999225088072,"Rarefaction",1,0,1,1
"4469","409865",0,0.95,10.9999347603829,"Rarefaction",1,0,1,1
"4470","409866",0,0.95,19.9999263197062,"Rarefaction",1,0,1,1
"4471","409869",0,0.95,3.99993974725793,"Rarefaction",1,0,1,1
"4472","409870",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4473","409871",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4474","409872",0,0.95,1.23613408446114,"Rarefaction",1,0,1,1
"4475","409887",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4476","409890",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4477","409903",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4478","409913",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4479","409918",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4480","409922",0,0.95,4.99992197131667,"Rarefaction",1,0,1,1
"4481","409925",0,0.95,11.9999284696682,"Rarefaction",1,0,1,1
"4482","409926",0,0.95,6.99993248587025,"Rarefaction",1,0,1,1
"4483","409927",0,0.95,0.950016606138402,"Rarefaction",0.950016606138402,0,0.950016606138402,0.950016606138402
"4484","409929",0,0.95,8.99995402033222,"Rarefaction",1,0,1,1
