"","Assemblage","Order.q","SC","m","Method","qPD","s.e.","qPD.LCL","qPD.UCL","Reftime","Type"
"557","546917",0,0.95,8.03496307747542,"Rarefaction",1.91901441508732,0.477848414455689,0.982448732684598,2.85558009749003,4.437687,"meanPD"
"558","546918",0,0.95,16.3149031051998,"Rarefaction",1.74387157640498,0.326191409856872,1.10454816101917,2.38319499179079,14.582255,"meanPD"
"559","546919",0,0.95,14.7688538382635,"Rarefaction",2.60196978779651,0.193702378165117,2.22232010287313,2.9816194727199,4.437687,"meanPD"
"560","548129",0,0.95,12.4932509515588,"Rarefaction",2.43803990444145,0.0995083027293181,2.24300721492928,2.63307259395362,4.437687,"meanPD"
"561","548131",0,0.95,8.08986625912707,"Rarefaction",2.13281085025658,0.101063962097603,1.93472912441036,2.3308925761028,4.437687,"meanPD"
"562","548183",0,0.95,16.5529956421255,"Rarefaction",2.4263818562807,0.19350867322871,2.0471118260563,2.8056518865051,14.582255,"meanPD"
"563","548184",0,0.95,24.9427559534899,"Rarefaction",3.34693520920894,0.478835365822884,2.40843513767203,4.28543528074585,14.582255,"meanPD"
"564","549304",0,0.95,15.9083049616548,"Extrapolation",2.54565795783971,0.454788997278918,1.65428790260795,3.43702801307148,14.582255,"meanPD"
"565","549342",0,0.95,7.97101425960559,"Rarefaction",2.12713051344953,0.0931282313259242,1.94460253410681,2.30965849279226,4.437687,"meanPD"
"566","549349",0,0.95,9.36979805325157,"Rarefaction",1.90458388855794,0.316494390987221,1.28426628091405,2.52490149620184,14.582255,"meanPD"
"567","549397",0,0.95,16.7340148658184,"Rarefaction",2.44787605424077,0.104346602091071,2.24336047223314,2.6523916362484,14.582255,"meanPD"
"568","549411",0,0.95,13.6751816298766,"Rarefaction",2.25721335641583,0.198798107111344,1.86757622628286,2.6468504865488,4.437687,"meanPD"
"569","550564",0,0.95,15.6052822121143,"Rarefaction",2.07956248993119,0.25733270799126,1.57519965022416,2.58392532963822,4.437687,"meanPD"
"570","550610",0,0.95,8.57822332212604,"Extrapolation",2.28870890630207,0.673502404061551,0.968668450840291,3.60874936176386,4.437687,"meanPD"
"571","550629",0,0.95,9.12853387405436,"Extrapolation",2.72822519562304,0.916670456472469,0.931584115245106,4.52486627600097,14.582255,"meanPD"
"572","551793",0,0.95,8.48132745458167,"Rarefaction",1.66146813203381,0.195311706720551,1.27866422110248,2.04427204296514,4.437687,"meanPD"
"573","551842",0,0.95,10.6459933404618,"Extrapolation",2.30432076520401,0.629823524909384,1.06988933976555,3.53875219064247,14.582255,"meanPD"
"574","551843",0,0.95,17.94997759953,"Rarefaction",2.30347505026458,0.52762344438722,1.26935210186665,3.3375979986625,14.582255,"meanPD"
"575","552965",0,0.95,12.6134731591635,"Rarefaction",2.09942697546279,0.311998779397578,1.48792060462308,2.7109333463025,14.582255,"meanPD"
"576","552981",0,0.95,10.3329499468178,"Rarefaction",2.13303196357547,0.085044932242383,1.96634695931275,2.29971696783819,4.437687,"meanPD"
"577","552983",0,0.95,8.3614888607661,"Rarefaction",1.53485172729822,0.10947445047658,1.32028574713681,1.74941770745963,4.437687,"meanPD"
"578","553007",0,0.95,16.9444430734443,"Rarefaction",2.21089279823223,0.210844752405258,1.79764467718866,2.6241409192758,4.437687,"meanPD"
"579","554219",0,0.95,6.43999180329332,"Rarefaction",2.67669289372206,0.328822192330353,2.03221323943707,3.32117254800706,4.437687,"meanPD"
"580","555408",0,0.95,8.57822332212604,"Extrapolation",2.44231241410221,0.620159017975718,1.22682307418208,3.65780175402235,4.437687,"meanPD"
"581","555434",0,0.95,30.5974153900866,"Extrapolation",2.48732505287621,0.328572429042302,1.84333492564046,3.13131518011197,4.437687,"meanPD"
"582","555437",0,0.95,38.7400509676139,"Extrapolation",2.51398725761875,0.529011628556667,1.4771435182448,3.5508309969927,14.582255,"meanPD"
"583","555554",0,0.95,16.4130461575881,"Rarefaction",2.03416222674857,0.211987493327224,1.61867437465428,2.44965007884285,4.437687,"meanPD"
"584","556609",0,0.95,10.3272218954743,"Rarefaction",1.88969619390109,0.241467565516241,1.41642846205469,2.36296392574749,4.437687,"meanPD"
"585","556623",0,0.95,8.69038060255883,"Rarefaction",2.2271909827659,0.0589885286361832,2.11157559113797,2.34280637439383,4.437687,"meanPD"
"586","556625",0,0.95,17.3798161050281,"Extrapolation",2.39750656695361,0.166582989499976,2.07100990709664,2.72400322681058,14.582255,"meanPD"
"587","556649",0,0.95,22.3207711970837,"Extrapolation",2.73013543601452,0.556159424591029,1.64008299415359,3.82018787787546,14.582255,"meanPD"
"588","556654",0,0.95,22.3207711970837,"Extrapolation",2.63855296128754,0.378606844555833,1.89649718165775,3.38060874091732,14.582255,"meanPD"
"589","556695",0,0.95,11.4193948538246,"Rarefaction",2.29315492404441,0.157056944126552,1.98532897003445,2.60098087805437,14.582255,"meanPD"
"590","557793",0,0.95,28.2122510846383,"Rarefaction",2.17068557651053,0.131244299888156,1.91345147555357,2.42791967746749,12.788583,"meanPD"
"591","557823",0,0.95,10.6382660392322,"Extrapolation",2.5435991797157,0.803976164640322,0.96783485259202,4.11936350683937,14.582255,"meanPD"
"592","557834",0,0.95,23.9061817812675,"Rarefaction",2.75678402018249,0.0913842048544148,2.57767426991201,2.93589377045298,14.582255,"meanPD"
"593","557837",0,0.95,8.45528102080294,"Rarefaction",1.34448430283147,0.120460408477929,1.10838624065175,1.5805823650112,4.437687,"meanPD"
"594","557867",0,0.95,21.6064893475968,"Rarefaction",2.64772268331184,0.292555941915974,2.07432357369334,3.22112179293034,14.582255,"meanPD"
"595","559007",0,0.95,27.5716754420657,"Extrapolation",3.76026106457339,1.12086694905164,1.56340221297089,5.95711991617589,4.888192,"meanPD"
"596","559051",0,0.95,15.1205706572347,"Rarefaction",2.39652858157179,0.0795151962216225,2.24068166075378,2.55237550238981,4.437687,"meanPD"
"597","559052",0,0.95,11.2326451380782,"Rarefaction",2.40739050213921,0.11724338347126,2.17759769310992,2.6371833111685,4.437687,"meanPD"
"598","560267",0,0.95,10.6153953943476,"Rarefaction",2.19414103250484,0.412220937807462,1.38620284072889,3.00207922428079,4.437687,"meanPD"
"599","561433",0,0.95,10.0499939433462,"Rarefaction",2.83690497226045,0.498959535883138,1.85896225218668,3.81484769233422,4.888192,"meanPD"
"600","561436",0,0.95,39.6984283862946,"Rarefaction",3.65735489282511,0.308822799558644,3.05207332808534,4.26263645756489,14.582255,"meanPD"
"601","562581",0,0.95,8.35508873887758,"Rarefaction",2.12672355282369,0.21933725477665,1.69683043299357,2.55661667265381,14.582255,"meanPD"
"602","562694",0,0.95,6,"Extrapolation",2.0942140477416,0.433448840265316,1.24466993168092,2.94375816380227,14.582255,"meanPD"
"603","563795",0,0.95,9.9527289949062,"Rarefaction",1.90925400455676,0.0986139652888235,1.71597418421798,2.10253382489554,14.582255,"meanPD"
"604","565008",0,0.95,9.54994700748996,"Rarefaction",2.21187862501786,0.0668536717590627,2.08084783613584,2.34290941389989,14.582255,"meanPD"
"605","565009",0,0.95,21.8406664932421,"Rarefaction",2.75983047196966,0.30578549718466,2.16050191049306,3.35915903344627,14.582255,"meanPD"
"606","565149",0,0.95,30.9700814381186,"Extrapolation",2.68399632083486,0.652820971391497,1.40449072855507,3.96350191311465,14.582255,"meanPD"
"607","566364",0,0.95,16.861069469263,"Rarefaction",2.10196654092422,0.132218380119292,1.84282327779619,2.36110980405226,14.582255,"meanPD"
"608","567428",0,0.95,8.57822332212604,"Extrapolation",3.00092339942862,1.14134796805858,0.763922488205826,5.23792431065142,4.437687,"meanPD"
"609","567575",0,0.95,13.2790253180607,"Extrapolation",2.33310369286845,0.5515891640958,1.25200879697813,3.41419858875877,14.582255,"meanPD"
"610","568691",0,0.95,12.5793057909622,"Rarefaction",2.91925012441493,0.192828375424972,2.54131345338461,3.29718679544524,14.582255,"meanPD"
"611","569908",0,0.95,15.7607635084711,"Rarefaction",3.48510220456689,0.0884902477956435,3.31166450590441,3.65853990322938,4.888192,"meanPD"
"612","569909",0,0.95,10.9690992566621,"Rarefaction",2.43386607612327,0.213144460890225,2.01611060927422,2.85162154297232,4.437687,"meanPD"
"613","571122",0,0.95,24.7393880493245,"Rarefaction",3.49964743548746,0.178739739240603,3.1493239839698,3.84997088700513,4.888192,"meanPD"
"614","571123",0,0.95,7.47799790995025,"Rarefaction",2.81287521198045,0.201714057051289,2.41752292498447,3.20822749897644,4.888192,"meanPD"
"615","574738",0,0.95,8.57822332212604,"Extrapolation",3.15528060047208,1.14586670216152,0.909423133151816,5.40113806779234,14.582254,"meanPD"
"616","575984",0,0.95,37.2014118935115,"Rarefaction",2.85412871108402,0.266446068983372,2.33190401205433,3.3763534101137,14.582255,"meanPD"
"617","577173",0,0.95,17.7082564099811,"Rarefaction",3.13770535626189,0.125725746016738,2.89128742213965,3.38412329038412,14.582255,"meanPD"
"618","577198",0,0.95,14.6847321734936,"Extrapolation",4.09471929725983,0.957892976934241,2.21728356142486,5.9721550330948,4.888192,"meanPD"
"619","578488",0,0.95,12.1940136318974,"Rarefaction",2.38408918986571,0.264795966088053,1.86509863308164,2.90307974664978,14.582255,"meanPD"
"620","579702",0,0.95,29.1263584412168,"Extrapolation",3.41917715210195,0.825510288980115,1.80120671683367,5.03714758737023,14.582255,"meanPD"
"621","580790",0,0.95,15.2447731277687,"Rarefaction",2.519834704567,0.335979923641611,1.86132615470092,3.17834325443307,14.582254,"meanPD"
"622","581050",0,0.95,9.12853387405436,"Extrapolation",2.47692237774066,1.00788327393428,0.501507460209164,4.45233729527216,4.437687,"meanPD"
"623","582124",0,0.95,18.8777355793322,"Rarefaction",2.99515604214426,0.0668486099591189,2.86413517420782,3.12617691008069,21.255917,"meanPD"
"624","582129",0,0.95,18.5000145859962,"Rarefaction",2.089172205603,0.511920490977439,1.08582648033916,3.09251793086684,14.582255,"meanPD"
"625","583340",0,0.95,4.75000330887417,"Rarefaction",2.64649870068285,0.634875254264967,1.40216606764781,3.8908313337179,21.255917,"meanPD"
"626","583341",0,0.95,9.18297731796314,"Rarefaction",2.05923614666992,0.0568784204976877,1.94775649099692,2.17071580234291,14.582255,"meanPD"
"627","584555",0,0.95,15.1757036794244,"Rarefaction",2.04855760522361,0.181428024362894,1.69296521168608,2.40414999876113,14.582255,"meanPD"
"628","585769",0,0.95,5.47498135733492,"Rarefaction",2.06429167636278,0.28186575075734,1.51184495640305,2.61673839632251,14.582255,"meanPD"
"629","585770",0,0.95,30.5974153900866,"Extrapolation",3.15864614424638,0.554375301153837,2.07209052006631,4.24520176842644,14.582255,"meanPD"
"630","590528",0,0.95,18.3607899929546,"Rarefaction",3.89677187504514,0.398877594257562,3.11498615606034,4.67855759402994,14.582255,"meanPD"
"631","590622",0,0.95,6.35126474837157,"Rarefaction",1.92431178434873,0.0783147798547672,1.7708176363762,2.07780593232125,14.582255,"meanPD"
"632","593188",0,0.95,13.2852143728543,"Rarefaction",1.79080409202384,0.37027146110934,1.06508536374651,2.51652282030117,14.582255,"meanPD"
"633","594161",0,0.95,15.1447097344138,"Extrapolation",3.39995346398437,0.864755307388716,1.70506420606263,5.09484272190612,14.582254,"meanPD"
"634","594162",0,0.95,56.9999862087831,"Rarefaction",5.11563323817735,1.03378941464262,3.08944321787907,7.14182325847563,14.582254,"meanPD"
"635","594163",0,0.95,19.291113460621,"Extrapolation",4.15158312453755,0.867042299442323,2.4522114445578,5.85095480451729,14.582255,"meanPD"
"636","595376",0,0.95,7.65674336415262,"Rarefaction",2.82091650071418,0.220101938232403,2.38952462885121,3.25230837257715,14.582254,"meanPD"
"637","595378",0,0.95,9.83020871978933,"Rarefaction",2.76846434184104,0.120579738973154,2.53213239618841,3.00479628749366,14.582254,"meanPD"
"638","595405",0,0.95,9.6492441657957,"Extrapolation",2.78016531256291,0.770910049883442,1.26920937947139,4.29112124565443,4.888192,"meanPD"
"639","596592",0,0.95,8.57822332212604,"Extrapolation",3.16228955444214,0.90376102354683,1.3909504976593,4.93362861122499,14.582254,"meanPD"
"640","601521",0,0.95,12.9756277460287,"Rarefaction",2.34898518922211,0.0939675626964834,2.16481215062199,2.53315822782222,14.582255,"meanPD"
"641","601522",0,0.95,10.4057262606769,"Rarefaction",1.96958987365497,0.16803295685998,1.64025132999364,2.29892841731631,14.582255,"meanPD"
"642","603970",0,0.95,6.77999082739036,"Rarefaction",2.00878962107256,0.0747143497047961,1.86235218652283,2.1552270556223,14.582255,"meanPD"
"643","605184",0,0.95,10.397039916271,"Rarefaction",2.22600243963305,0.202171293022833,1.8297539866004,2.6222508926657,14.582255,"meanPD"
"644","605185",0,0.95,15.6297138913654,"Rarefaction",1.93408381345107,0.198225123051673,1.54556971143877,2.32259791546337,21.255917,"meanPD"
"645","605191",0,0.95,24.4194707900841,"Rarefaction",2.89883481033901,0.503149722612004,1.91267947518816,3.88499014548985,21.255917,"meanPD"
"646","606397",0,0.95,23.9479765388278,"Rarefaction",2.91299743819503,0.158621039651007,2.60210591328876,3.22388896310131,14.582255,"meanPD"
"647","606398",0,0.95,21.2500039618061,"Rarefaction",2.33777004771143,0.160952078719176,2.02230977018499,2.65323032523787,14.582255,"meanPD"
"648","606399",0,0.95,37.2217854796468,"Rarefaction",3.72427518091565,0.248215225285601,3.23778227894137,4.21076808288992,21.255917,"meanPD"
"649","606403",0,0.95,9.12853387405436,"Extrapolation",2.44634641555781,0.79144466766328,0.895143371181512,3.99754945993412,14.582255,"meanPD"
"650","606404",0,0.95,9.21474538164759,"Rarefaction",1.89822322652274,0.105771802597825,1.69091430285113,2.10553215019436,14.582255,"meanPD"
"651","607615",0,0.95,16.9599595840968,"Rarefaction",2.30262026042923,0.11234960435269,2.08241908222063,2.52282143863783,14.582255,"meanPD"
"652","607621",0,0.95,9.54283807606246,"Rarefaction",2.2723440014485,0.109954644223977,2.05683685883659,2.48785114406041,14.582255,"meanPD"
"653","607622",0,0.95,28.5288278157247,"Rarefaction",2.69072777491626,0.149621680946332,2.3974746689551,2.98398088087741,21.255917,"meanPD"
"654","608707",0,0.95,13.9166656721516,"Rarefaction",2.05916315639146,0.207175160820386,1.65310730269221,2.46521901009071,14.582255,"meanPD"
"655","609960",0,0.95,5.34757081520634,"Rarefaction",2.66997136060107,0.718157976287378,1.26240759186764,4.0775351293345,14.582254,"meanPD"
"656","611261",0,0.95,12.0586650054489,"Extrapolation",2.10729637935505,0.540976354942253,1.04700220718048,3.16759055152962,14.582255,"meanPD"
"657","612370",0,0.95,5.77178398828109,"Rarefaction",2.05734418315135,0.092952744186841,1.87516015228098,2.23952821402173,14.582255,"meanPD"
"658","612383",0,0.95,9.6492441657957,"Extrapolation",2.60883252126446,0.746677481383734,1.14537154968526,4.07229349284365,13.650044,"meanPD"
"659","612450",0,0.95,6.96804419528806,"Rarefaction",2.00553291161409,0.123203254787195,1.76405896945308,2.2470068537751,14.582255,"meanPD"
"660","613662",0,0.95,19.9499690511609,"Rarefaction",2.08258274333611,0.338488147716246,1.4191581646186,2.74600732205363,14.582255,"meanPD"
"661","613663",0,0.95,5.04160977129249,"Rarefaction",1.92728538439435,0.0601904509989087,1.80931426822327,2.04525650056543,14.582255,"meanPD"
"662","613664",0,0.95,6.83153896962866,"Rarefaction",1.79870317086648,0.0932772433408212,1.61588313334129,1.98152320839166,14.582255,"meanPD"
"663","614849",0,0.95,16.5634021397089,"Rarefaction",2.93447851197769,0.338061971030465,2.27188922421536,3.59706779974002,4.888192,"meanPD"
"664","614876",0,0.95,33.3136323792143,"Extrapolation",3.29452657927963,0.321885091654351,2.66364339247673,3.92540976608254,14.582255,"meanPD"
"665","614877",0,0.95,7.69341278533412,"Rarefaction",2.03833438650172,0.0936933332174393,1.85469882780403,2.22196994519942,14.582255,"meanPD"
"666","614878",0,0.95,11.3352410592701,"Rarefaction",2.04719981525661,0.0990743159508711,1.85301772419996,2.24138190631326,14.582255,"meanPD"
"667","614879",0,0.95,14.1358832798037,"Rarefaction",1.97959864883489,0.339496097076593,1.31419852567285,2.64499877199693,14.582255,"meanPD"
"668","616063",0,0.95,14.1012156751752,"Rarefaction",2.13578904457314,0.118250315634953,1.90402268476813,2.36755540437814,4.888192,"meanPD"
"669","616092",0,0.95,16.102568830764,"Rarefaction",3.00385179719364,0.178990344157841,2.65303716906385,3.35466642532344,14.582255,"meanPD"
"670","616273",0,0.95,9.26802776847556,"Rarefaction",2.1035211779373,0.0737446208416619,1.95898437703408,2.24805797884052,14.582255,"meanPD"
"671","617299",0,0.95,19.291113460621,"Extrapolation",2.70567144622008,0.25266823696708,2.21045080172737,3.20089209071279,14.582255,"meanPD"
"672","617306",0,0.95,12.4699411248139,"Rarefaction",2.81179947575612,0.11483792633339,2.58672127608341,3.03687767542882,14.582255,"meanPD"
"673","618513",0,0.95,21.3922988464734,"Rarefaction",2.79745070232411,0.248493482229178,2.31041242676198,3.28448897788625,14.582255,"meanPD"
"674","618517",0,0.95,20.3362399395407,"Extrapolation",3.61677423806173,0.571990750609155,2.49569296737776,4.73785550874571,12.788583,"meanPD"
"675","618521",0,0.95,16.1544152786657,"Extrapolation",3.00331541809653,0.974646781538353,1.09304282863348,4.91358800755958,14.582254,"meanPD"
"676","619727",0,0.95,17.0808093349846,"Extrapolation",3.44862691946726,0.746029904204407,1.98643517583675,4.91081866309776,14.582254,"meanPD"
"677","619734",0,0.95,7.52790676506789,"Rarefaction",2.25476487968229,0.349282568213546,1.57018362555609,2.9393461338085,12.788583,"meanPD"
"678","622157",0,0.95,9.12853387405436,"Extrapolation",2.68699649072704,0.900105739016917,0.922821659976076,4.45117132147801,4.888192,"meanPD"
"679","625804",0,0.95,57.5989271959424,"Extrapolation",4.43668900444678,1.14907189890558,2.18454946694479,6.68882854194877,21.255917,"meanPD"
"680","626952",0,0.95,23.6520257619511,"Rarefaction",3.48569948558128,0.24307040688856,3.0092902423722,3.96210872879035,14.582254,"meanPD"
"681","628166",0,0.95,33.8511779842826,"Extrapolation",5.25915288862574,1.93211255911221,1.47228185868829,9.04602391856319,14.582254,"meanPD"
"682","630647",0,0.95,8.57822332212604,"Extrapolation",3.1603089632922,1.00742582247467,1.18579063414621,5.13482729243819,4.888192,"meanPD"
"683","633028",0,0.95,13.7006482760151,"Rarefaction",3.62057580824161,0.364603680163823,2.90596572648976,4.33518588999346,14.582254,"meanPD"
"684","637885",0,0.95,10.6382660392322,"Extrapolation",4.40986970260247,1.62440502419633,1.22609435887175,7.59364504633318,14.582255,"meanPD"
"685","637903",0,0.95,35.7620249561855,"Extrapolation",3.25996958491069,0.349729447700644,2.57451246308434,3.94542670673703,14.582255,"meanPD"
"686","639117",0,0.95,23.8015941430688,"Rarefaction",3.31392857398811,0.12697515075003,3.0650618515865,3.56279529638971,14.582255,"meanPD"
"687","640315",0,0.95,10.0876176999115,"Rarefaction",2.71312259807761,0.324308054299264,2.07749049175479,3.34875470440042,14.582254,"meanPD"
"688","640316",0,0.95,20.3362399395407,"Extrapolation",4.01743199730988,0.757756164547712,2.53225720573316,5.5026067888866,14.582254,"meanPD"
"689","641530",0,0.95,15.1447097344138,"Extrapolation",3.57128547925813,0.633908511425798,2.32884762737017,4.81372333114609,14.582254,"meanPD"
"690","642743",0,0.95,10.6382660392322,"Extrapolation",3.43551747346315,0.94660249313128,1.58021067925002,5.29082426767629,14.582254,"meanPD"
"691","642744",0,0.95,7.6698072067258,"Rarefaction",2.71794917873398,0.53789583339364,1.66369271784829,3.77220563961967,14.582254,"meanPD"
"692","642809",0,0.95,10.9100315581202,"Rarefaction",2.61644279316239,0.131972672844953,2.3577811074428,2.87510447888199,14.582255,"meanPD"
"693","642810",0,0.95,19.7442227661454,"Rarefaction",2.43177663699216,0.373650730066123,1.69943466326546,3.16411861071886,14.582255,"meanPD"
"694","643955",0,0.95,14.1105076410471,"Rarefaction",1.9713968169189,0.2701548440944,1.44190305224484,2.50089058159296,14.582254,"meanPD"
"695","643957",0,0.95,15.5401217303104,"Rarefaction",4.18472369697058,0.231358081621158,3.73127018946083,4.63817720448033,14.582255,"meanPD"
"696","643958",0,0.95,7.99542511937525,"Rarefaction",2.72588198760632,0.171803843702358,2.38915264154415,3.06261133366849,14.582254,"meanPD"
"697","645168",0,0.95,10.6382660392322,"Extrapolation",3.300570591606,0.751603130233562,1.82745552568065,4.77368565753135,14.582254,"meanPD"
"698","645171",0,0.95,9.97385957430291,"Rarefaction",2.57904971039577,0.332343299637553,1.92766881260297,3.23043060818858,14.582254,"meanPD"
"699","645172",0,0.95,6.77000105479506,"Rarefaction",2.61132331139005,0.18737673742831,2.24407165448995,2.97857496829016,13.650043,"meanPD"
"700","645176",0,0.95,88.8586953238146,"Extrapolation",5.7141255330535,1.04657762097693,3.66287108891311,7.76537997719389,21.255917,"meanPD"
"701","645237",0,0.95,17.0808093349846,"Extrapolation",3.81564142677747,0.643319019103323,2.55475931876533,5.07652353478962,14.582255,"meanPD"
"702","646385",0,0.95,8.2687638907492,"Rarefaction",2.81747269451614,0.176197979444338,2.47213100065651,3.16281438837577,14.582254,"meanPD"
"703","646451",0,0.95,7.51457317282976,"Extrapolation",3.85387265712042,1.2106263555397,1.48108860152763,6.22665671271321,14.582255,"meanPD"
"704","647597",0,0.95,14.6847321734936,"Extrapolation",3.55453954035882,0.845489472025216,1.89741062588161,5.21166845483603,14.582254,"meanPD"
"705","648781",0,0.95,11.5784484539882,"Extrapolation",3.07077709685306,0.979092715184049,1.1517906375668,4.98976355613933,14.582254,"meanPD"
"706","648812",0,0.95,16.1544152786657,"Extrapolation",3.63637199214762,1.13701175652541,1.4078698993592,5.86487408493604,14.582254,"meanPD"
"707","648817",0,0.95,12.1734537513914,"Extrapolation",4.45312405804228,1.27974854260507,1.94486300526871,6.96138511081584,14.582255,"meanPD"
"708","650026",0,0.95,8.71557195221389,"Rarefaction",2.30904091894531,0.103126683904734,2.10691633264698,2.51116550524363,14.582254,"meanPD"
"709","651240",0,0.95,6.81972087940419,"Rarefaction",1.86752204854413,0.0803974487590708,1.70994594452745,2.02509815256081,14.582254,"meanPD"
"710","652455",0,0.95,7.87498631893122,"Rarefaction",2.62671301364698,0.401388301340294,1.84000639920429,3.41341962808966,13.650043,"meanPD"
"711","652456",0,0.95,7.85846097247257,"Rarefaction",2.17965911890224,0.0353995703959266,2.11027723585803,2.24904100194644,13.650043,"meanPD"
"712","653638",0,0.95,22.1596494453065,"Rarefaction",2.77086280049063,0.495618197662461,1.79946898298955,3.74225661799171,14.582255,"meanPD"
"713","653734",0,0.95,57.5989271959424,"Extrapolation",5.9540018321776,0.5306053765471,4.91403440414197,6.99396926021323,14.582255,"meanPD"
"714","653735",0,0.95,43.5470906062395,"Rarefaction",6.18529140045232,0.626397716092423,4.95757443691303,7.41300836399162,14.582255,"meanPD"
"715","657315",0,0.95,24.8481297754319,"Rarefaction",4.58137735814297,0.115391771089045,4.35521364269615,4.80754107358979,14.582255,"meanPD"
"716","657345",0,0.95,21.7282723521094,"Rarefaction",3.50453233817541,0.503706559954989,2.51728562188707,4.49177905446375,14.582255,"meanPD"
"717","657346",0,0.95,51.0195432818056,"Rarefaction",5.61331811978979,0.98605205658934,3.68069160199303,7.54594463758654,14.582255,"meanPD"
"718","664620",0,0.95,6.29999516189408,"Rarefaction",2.82391783743226,0.508920958809598,1.82645108718786,3.82138458767667,14.582255,"meanPD"
"719","665818",0,0.95,19.0000096043606,"Rarefaction",3.5162284058715,0.976129189174938,1.60305035083034,5.42940646091266,14.582255,"meanPD"
"720","665845",0,0.95,11.5784484539882,"Extrapolation",3.13478572730378,0.999541755534541,1.17571988541214,5.09385156919542,14.582255,"meanPD"
"721","667072",0,0.95,18.9441186418604,"Rarefaction",2.18456290650742,0.598707016435827,1.01111871700177,3.35800709601307,14.582255,"meanPD"
"722","668286",0,0.95,10.6382660392322,"Extrapolation",3.48192937580642,1.05733561591688,1.40958964903786,5.55426910257497,14.582255,"meanPD"
"723","668304",0,0.95,8.94431458548123,"Rarefaction",2.78790208236421,0.303142597239658,2.19375350959455,3.38205065513387,14.582255,"meanPD"
"724","668306",0,0.95,16.5364055568677,"Rarefaction",2.26100652251336,0.34704327697757,1.58081419856056,2.94119884646615,14.582255,"meanPD"
"725","669491",0,0.95,6,"Extrapolation",2.11195374099215,0.436937553086823,1.25557187344892,2.96833560853538,14.582255,"meanPD"
"726","669518",0,0.95,21.9050556873381,"Rarefaction",3.47630459926986,0.162817642147888,3.15718788461226,3.79542131392745,14.582255,"meanPD"
"727","669519",0,0.95,10.948256863473,"Rarefaction",2.9883449026461,0.060569283826338,2.8696312877771,3.10705851751511,14.582255,"meanPD"
"728","669520",0,0.95,9.32594368839336,"Rarefaction",2.69968672541404,0.149241272370179,2.40717920656155,2.99219424426652,14.582255,"meanPD"
"729","670697",0,0.95,9.69846235568073,"Rarefaction",2.62881940258136,0.46461640284638,1.7181879863759,3.53945081878682,14.582254,"meanPD"
"730","670702",0,0.95,7.0241256442754,"Rarefaction",1.83699621754246,0.109659749209363,1.62206705853842,2.05192537654651,14.582254,"meanPD"
"731","670706",0,0.95,13.4040808299122,"Extrapolation",2.55418116816779,0.496342773897623,1.58136720734174,3.52699512899383,14.582255,"meanPD"
"732","671889",0,0.95,21.2500135039758,"Rarefaction",3.08043657757624,0.894945333948078,1.32637595490584,4.83449720024665,14.582255,"meanPD"
"733","671920",0,0.95,10.6459933404618,"Extrapolation",2.33521498116821,0.644652590449715,1.07171912134632,3.5987108409901,14.582254,"meanPD"
"734","673118",0,0.95,6,"Extrapolation",2.49987085774289,0.802495730696546,0.927008127830505,4.07273358765527,14.582254,"meanPD"
"735","673126",0,0.95,20.3362399395407,"Extrapolation",4.98683719424762,1.17859495448244,2.67683353110141,7.29684085739383,14.582255,"meanPD"
"736","674304",0,0.95,8.12991138802737,"Rarefaction",1.89474720329438,0.122030727269132,1.65557137283965,2.13392303374911,13.650043,"meanPD"
"737","674316",0,0.95,10.6459933404618,"Extrapolation",2.81624479917753,0.748110538139162,1.34997508796989,4.28251451038517,13.650043,"meanPD"
"738","675531",0,0.95,9.50000878864982,"Rarefaction",2.9100205714854,0.554878018681701,1.82247963905632,3.99756150391447,13.650044,"meanPD"
"739","675532",0,0.95,12.2499798711338,"Rarefaction",2.89878662006932,0.331718380499214,2.2486305412809,3.54894269885773,13.650043,"meanPD"
"740","675559",0,0.95,16.3500716169042,"Rarefaction",2.79660204379247,0.51507704634586,1.78706958369132,3.80613450389363,14.582255,"meanPD"
"741","675688",0,0.95,13.2790253180607,"Extrapolation",2.33521482102734,0.553907851685243,1.24957538097031,3.42085426108437,14.582255,"meanPD"
"742","675689",0,0.95,11.7018661290973,"Rarefaction",2.97687501247739,0.122551392617131,2.73667869669258,3.21707132826219,14.582255,"meanPD"
"743","676747",0,0.95,57.3547210213546,"Extrapolation",6.61152131506787,0.675744726248221,5.28708598887848,7.93595664125726,14.582255,"meanPD"
"744","676748",0,0.95,23.4579568694376,"Rarefaction",4.04413989878355,0.361655236072043,3.33530866126202,4.75297113630509,14.582255,"meanPD"
"745","676792",0,0.95,11.0268195935781,"Rarefaction",2.72074324178364,0.275083561616711,2.18158936827588,3.2598971152914,14.582255,"meanPD"
"746","676904",0,0.95,16.0141860897796,"Rarefaction",3.19447704238054,0.247298081008194,2.70978171015861,3.67917237460247,14.582255,"meanPD"
"747","676907",0,0.95,36.8074800298551,"Extrapolation",3.26959518602277,0.916329138449848,1.47362307667646,5.06556729536909,21.255917,"meanPD"
"748","678009",0,0.95,37.4858084138415,"Extrapolation",5.82436773395373,1.12288100971828,3.62356139598194,8.02517407192552,14.582255,"meanPD"
"749","678016",0,0.95,16.8121731220048,"Rarefaction",2.66096980750483,0.355406801142675,1.96438527740459,3.35755433760506,14.582254,"meanPD"
